ID;NumberZ;Shifr;Napr;Prof;Uroven;FormaOb;Fin;Zach;Sogl
EAAC7769-A05F-4D2D-A02A-1A17358FDF5C;2047;43.00.02;Туризм;;Бакалавриат;Очная форма;Бюджетные места;0;0
F26264B0-79BA-4240-8706-E798ABFB2820;913;46.00.01;История;;Магистратура;Заочная форма;Бюджетные места;0;0
F26264B0-79BA-4240-8706-E798ABFB2820;913;46.00.01;История;;Магистратура;Заочная форма;С оплатой обучения;1;1
F26264B0-79BA-4240-8706-E798ABFB2820;913;46.00.01;История;;Магистратура;Очная форма;Бюджетные места;0;0
E4042CB5-B3E8-4666-AE9B-DB67DA4B77A7;1160;44.00.05;Педагогическое образование (с двумя профилями подготовки);Физическая культура и безопасность жизнедеятельности;Бакалавриат;Очная форма;Бюджетные места;0;0
06B7C41F-9167-4349-8A91-8BA4C23C0531;1550;35.00.02;Технология лесозаготовительных и деревоперерабатывающих производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
06B7C41F-9167-4349-8A91-8BA4C23C0531;1550;15.00.04;Автоматизация технологических процессов и производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
06B7C41F-9167-4349-8A91-8BA4C23C0531;1550;15.00.05;Конструкторско-технологическое обеспечение машиностроительных производств;;Бакалавриат;Очная форма;Бюджетные места;0;0
C7C09616-5C76-42B5-A65D-91FEAF9AF156;312;37.00.01;Психология;;Бакалавриат;Заочная форма;С оплатой обучения;1;1
8CD3C044-4BD0-4215-8FFB-1978BACDF274;239;44.00.03;Специальное (дефектологическое) образование;Психолого-педагогическое сопровождение лиц с ограниченными возможностями здоровья;Магистратура;Заочная форма;Бюджетные места;1;1
27C2D76D-0D07-4F09-BEE3-68D65B3A2102;543;43.00.02;Туризм;;Бакалавриат;Очная форма;Бюджетные места;0;0
27C2D76D-0D07-4F09-BEE3-68D65B3A2102;543;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;С оплатой обучения;1;1
27C2D76D-0D07-4F09-BEE3-68D65B3A2102;543;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;Бюджетные места;0;0
27C2D76D-0D07-4F09-BEE3-68D65B3A2102;543;46.00.01;История;;Бакалавриат;Очная форма;С оплатой обучения;0;0
27C2D76D-0D07-4F09-BEE3-68D65B3A2102;543;46.00.01;История;;Бакалавриат;Очная форма;Бюджетные места;0;0
BB4B49D7-5ED6-4C34-9F90-EE729372EED6;640;39.00.02;Социальная работа;Социальная работа с семьей;Магистратура;Заочная форма;Бюджетные места;1;1
DA018E32-EAB4-49AB-9BB5-F8AD7D132522;859;43.00.10;Туризм;;СПО;Очная форма;С оплатой обучения;1;1
E2C55A45-A50A-4FB7-91BD-9D019406FD72;2697;27.00.04;Управление в технических системах;;Бакалавриат;Очная форма;Бюджетные места;0;0
E2C55A45-A50A-4FB7-91BD-9D019406FD72;2697;10.00.01;Информационная безопасность;;Бакалавриат;Очная форма;Бюджетные места;0;0
E2C55A45-A50A-4FB7-91BD-9D019406FD72;2697;27.00.02;Управление качеством;;Бакалавриат;Очная форма;Бюджетные места;0;0
D0B4C5AD-7591-4C49-B289-155DE23EA715;1880;37.00.01;Психология;;Бакалавриат;Заочная форма;С оплатой обучения;1;1
333CF170-F3D8-41A6-8AF6-971A006B2924;1236;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;Бюджетные места;0;0
333CF170-F3D8-41A6-8AF6-971A006B2924;1236;40.00.01;Юриспруденция;;Бакалавриат;Очная форма;С оплатой обучения;1;1
333CF170-F3D8-41A6-8AF6-971A006B2924;1236;43.00.02;Туризм;;Бакалавриат;Очная форма;Бюджетные места;0;0
333CF170-F3D8-41A6-8AF6-971A006B2924;1236;39.00.02;Социальная работа;;Бакалавриат;Очная форма;Бюджетные места;0;0
32EBBCEA-E748-462A-A8B8-DFE3DE10A7BA;360;29.00.04;Технология художественной обработки материалов;;Бакалавриат;Очная форма;Бюджетные места;1;1
32EBBCEA-E748-462A-A8B8-DFE3DE10A7BA;360;44.00.02;Психолого-педагогическое образование;Психология;Бакалавриат;Очная форма;Бюджетные места;0;0
32EBBCEA-E748-462A-A8B8-DFE3DE10A7BA;360;37.00.01;Психология;;Бакалавриат;Очная форма;Бюджетные места;0;0
55245BE6-3207-42C6-9A7A-C143CFF1787F;1497;15.00.02;Технологические машины и оборудование;;Магистратура;Очная форма;Бюджетные места;1;1
55245BE6-3207-42C6-9A7A-C143CFF1787F;1497;09.00.02;Информационные системы и технологии;;Магистратура;Заочная форма;С оплатой обучения;1;1
FA61DAD1-D218-428F-95F0-971A72C0A448;1338;35.00.02;Технология лесозаготовительных и деревоперерабатывающих производств;;Магистратура;Очная форма;Бюджетные места;1;1
FA61DAD1-D218-428F-95F0-971A72C0A448;1338;29.00.02;Технологии и проектирование текстильных изделий;;Магистратура;Очная форма;Бюджетные места;0;0
8662A8AF-FF7B-4567-BAC2-583C425B4313;1247;44.00.01;Педагогическое образование;Начальное образование;Бакалавриат;Очно-заочная (вечерняя);С оплатой обучения;1;1
8662A8AF-FF7B-4567-BAC2-583C425B4313;1247;06.00.01;Биология;;Бакалавриат;Очная форма;Бюджетные места;0;0
8662A8AF-FF7B-4567-BAC2-583C425B4313;1247;44.00.02;Психолого-педагогическое образование;Психология и педагогика воспитательной деятельности;Бакалавриат;Очно-заочная (вечерняя);С оплатой обучения;0;0
D40EE292-AA01-4AD6-B30A-4ACA41521027;3068;44.00.05;Педагогическое образование (с двумя профилями подготовки);История и обществознание;Бакалавриат;Заочная форма;Бюджетные места;1;1
D40EE292-AA01-4AD6-B30A-4ACA41521027;3068;44.00.05;Педагогическое образование (с двумя профилями подготовки);История и обществознание;Бакалавриат;Заочная форма;С оплатой обучения;0;0
9E0D82ED-07E1-42F0-902C-FD12613EEDC3;2862;38.00.02;Менеджмент;;Бакалавриат;Заочная форма;С оплатой обучения;0;0
9E0D82ED-07E1-42F0-902C-FD12613EEDC3;2862;38.00.04;Государственное и муниципальное управление;;Бакалавриат;Заочная форма;С оплатой обучения;1;1
